hid,specialty,hospital,hgroup,dm_wait,patients,wait,rptid,status_date
39,Paediatric Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,A,9,All Waiting,rpt01,28/05/2015
39,Paediatrics,Tallaght Hospital,Dublin Midlands Hospital Group,A,26,All Waiting,rpt01,28/05/2015
39,Respiratory Medicine,Tallaght Hospital,Dublin Midlands Hospital Group,A,146,All Waiting,rpt01,28/05/2015
39,Rheumatology,Tallaght Hospital,Dublin Midlands Hospital Group,A,21,All Waiting,rpt01,28/05/2015
39,Urology,Tallaght Hospital,Dublin Midlands Hospital Group,A,198,All Waiting,rpt01,28/05/2015
39,Vascular Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,A,106,All Waiting,rpt01,28/05/2015
39,Small Volume Specialities,Tallaght Hospital,Dublin Midlands Hospital Group,A,7,All Waiting,rpt01,28/05/2015
42,Cardiology,University Hospital Limerick,University of Limerick Hospital Group,A,74,All Waiting,rpt01,28/05/2015
42,Dental Surgery,University Hospital Limerick,University of Limerick Hospital Group,A,68,All Waiting,rpt01,28/05/2015
42,Gastro-Intestinal Surgery,University Hospital Limerick,University of Limerick Hospital Group,A,5,All Waiting,rpt01,28/05/2015
42,General Medicine,University Hospital Limerick,University of Limerick Hospital Group,A,5,All Waiting,rpt01,28/05/2015
42,General Surgery,University Hospital Limerick,University of Limerick Hospital Group,A,70,All Waiting,rpt01,28/05/2015
42,Gynaecology,University Hospital Limerick,University of Limerick Hospital Group,A,91,All Waiting,rpt01,28/05/2015
42,Maxillo-Facial,University Hospital Limerick,University of Limerick Hospital Group,A,254,All Waiting,rpt01,28/05/2015
42,Ophthalmology,University Hospital Limerick,University of Limerick Hospital Group,A,1063,All Waiting,rpt01,28/05/2015
42,Otolaryngology (ENT),University Hospital Limerick,University of Limerick Hospital Group,A,369,All Waiting,rpt01,28/05/2015
42,Urology,University Hospital Limerick,University of Limerick Hospital Group,A,140,All Waiting,rpt01,28/05/2015
42,Vascular Surgery,University Hospital Limerick,University of Limerick Hospital Group,A,15,All Waiting,rpt01,28/05/2015
40,Breast Surgery,University Hospital Waterford,South/South West Hospital Group,A,16,All Waiting,rpt01,28/05/2015
40,Gastro-Enterology,University Hospital Waterford,South/South West Hospital Group,A,22,All Waiting,rpt01,28/05/2015
40,Gastro-Intestinal Surgery,University Hospital Waterford,South/South West Hospital Group,A,36,All Waiting,rpt01,28/05/2015
40,General Surgery,University Hospital Waterford,South/South West Hospital Group,A,182,All Waiting,rpt01,28/05/2015
40,Gynaecology,University Hospital Waterford,South/South West Hospital Group,A,56,All Waiting,rpt01,28/05/2015
40,Ophthalmology,University Hospital Waterford,South/South West Hospital Group,A,2931,All Waiting,rpt01,28/05/2015
40,Orthopaedics,University Hospital Waterford,South/South West Hospital Group,A,109,All Waiting,rpt01,28/05/2015
40,Otolaryngology (ENT),University Hospital Waterford,South/South West Hospital Group,A,535,All Waiting,rpt01,28/05/2015
40,Pain Relief,University Hospital Waterford,South/South West Hospital Group,A,143,All Waiting,rpt01,28/05/2015
40,Urology,University Hospital Waterford,South/South West Hospital Group,A,72,All Waiting,rpt01,28/05/2015
40,Vascular Surgery,University Hospital Waterford,South/South West Hospital Group,A,108,All Waiting,rpt01,28/05/2015
41,General Medicine,Wexford General Hospital,Ireland East Hospital Group,A,6,All Waiting,rpt01,28/05/2015
41,General Surgery,Wexford General Hospital,Ireland East Hospital Group,A,308,All Waiting,rpt01,28/05/2015
41,Small Volume Specialities,Wexford General Hospital,Ireland East Hospital Group,A,4,All Waiting,rpt01,28/05/2015
1,Small Volume Specialities,Bantry General Hospital,South/South West Hospital Group,B,1,0 to 3,rpt01,28/05/2015
2,Cardiology,Beaumont Hospital,RCSI Hospitals Group,B,244,0 to 3,rpt01,28/05/2015
2,Clinical Immunology,Beaumont Hospital,RCSI Hospitals Group,B,17,0 to 3,rpt01,28/05/2015
2,Dermatology,Beaumont Hospital,RCSI Hospitals Group,B,33,0 to 3,rpt01,28/05/2015
2,Gastro-Enterology,Beaumont Hospital,RCSI Hospitals Group,B,12,0 to 3,rpt01,28/05/2015
2,General Surgery,Beaumont Hospital,RCSI Hospitals Group,B,281,0 to 3,rpt01,28/05/2015
2,Gynaecology,Beaumont Hospital,RCSI Hospitals Group,B,32,0 to 3,rpt01,28/05/2015
2,Nephrology,Beaumont Hospital,RCSI Hospitals Group,B,16,0 to 3,rpt01,28/05/2015
2,Neurology,Beaumont Hospital,RCSI Hospitals Group,B,24,0 to 3,rpt01,28/05/2015
2,Neurosurgery,Beaumont Hospital,RCSI Hospitals Group,B,148,0 to 3,rpt01,28/05/2015
2,Orthopaedics,Beaumont Hospital,RCSI Hospitals Group,B,36,0 to 3,rpt01,28/05/2015
2,Otolaryngology (ENT),Beaumont Hospital,RCSI Hospitals Group,B,193,0 to 3,rpt01,28/05/2015
2,Pain Relief,Beaumont Hospital,RCSI Hospitals Group,B,105,0 to 3,rpt01,28/05/2015
2,Plastic Surgery,Beaumont Hospital,RCSI Hospitals Group,B,239,0 to 3,rpt01,28/05/2015
2,Respiratory Medicine,Beaumont Hospital,RCSI Hospitals Group,B,4,0 to 3,rpt01,28/05/2015
2,Urology,Beaumont Hospital,RCSI Hospitals Group,B,402,0 to 3,rpt01,28/05/2015
2,Vascular Surgery,Beaumont Hospital,RCSI Hospitals Group,B,118,0 to 3,rpt01,28/05/2015
2,Small Volume Specialities,Beaumont Hospital,RCSI Hospitals Group,B,5,0 to 3,rpt01,28/05/2015
3,Orthopaedics,Cappagh National Orthopaedic Hospital,Ireland East Hospital Group,B,788,0 to 3,rpt01,28/05/2015
4,Dermatology,Cavan General Hospital,RCSI Hospitals Group,B,10,0 to 3,rpt01,28/05/2015
4,General Medicine,Cavan General Hospital,RCSI Hospitals Group,B,5,0 to 3,rpt01,28/05/2015
4,General Surgery,Cavan General Hospital,RCSI Hospitals Group,B,249,0 to 3,rpt01,28/05/2015
4,Gynaecology,Cavan General Hospital,RCSI Hospitals Group,B,97,0 to 3,rpt01,28/05/2015
4,Otolaryngology (ENT),Cavan General Hospital,RCSI Hospitals Group,B,63,0 to 3,rpt01,28/05/2015
4,Small Volume Specialities,Cavan General Hospital,RCSI Hospitals Group,B,2,0 to 3,rpt01,28/05/2015
5,Dental Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,B,16,0 to 3,rpt01,28/05/2015
5,Neurology,Childrens University Hospital Temple Street,Children's Hospital Group,B,5,0 to 3,rpt01,28/05/2015
5,Neurosurgery,Childrens University Hospital Temple Street,Children's Hospital Group,B,2,0 to 3,rpt01,28/05/2015
5,Ophthalmology,Childrens University Hospital Temple Street,Children's Hospital Group,B,11,0 to 3,rpt01,28/05/2015
5,Orthopaedics,Childrens University Hospital Temple Street,Children's Hospital Group,B,154,0 to 3,rpt01,28/05/2015
5,Otolaryngology (ENT),Childrens University Hospital Temple Street,Children's Hospital Group,B,100,0 to 3,rpt01,28/05/2015
5,Paediatric Respiratory Medicine,Childrens University Hospital Temple Street,Children's Hospital Group,B,26,0 to 3,rpt01,28/05/2015
5,Paediatric Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,B,44,0 to 3,rpt01,28/05/2015
5,Paediatrics,Childrens University Hospital Temple Street,Children's Hospital Group,B,2,0 to 3,rpt01,28/05/2015
5,Plastic Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,B,40,0 to 3,rpt01,28/05/2015
5,Urology,Childrens University Hospital Temple Street,Children's Hospital Group,B,15,0 to 3,rpt01,28/05/2015
5,Small Volume Specialities,Childrens University Hospital Temple Street,Children's Hospital Group,B,6,0 to 3,rpt01,28/05/2015
6,Cardiology,Connolly Hospital,RCSI Hospitals Group,B,43,0 to 3,rpt01,28/05/2015
6,Dermatology,Connolly Hospital,RCSI Hospitals Group,B,3,0 to 3,rpt01,28/05/2015
6,General Surgery,Connolly Hospital,RCSI Hospitals Group,B,158,0 to 3,rpt01,28/05/2015
6,Geriatric Medicine,Connolly Hospital,RCSI Hospitals Group,B,13,0 to 3,rpt01,28/05/2015
6,Orthopaedics,Connolly Hospital,RCSI Hospitals Group,B,13,0 to 3,rpt01,28/05/2015
6,Plastic Surgery,Connolly Hospital,RCSI Hospitals Group,B,20,0 to 3,rpt01,28/05/2015
6,Respiratory Medicine,Connolly Hospital,RCSI Hospitals Group,B,25,0 to 3,rpt01,28/05/2015
6,Urology,Connolly Hospital,RCSI Hospitals Group,B,67,0 to 3,rpt01,28/05/2015
6,Small Volume Specialities,Connolly Hospital,RCSI Hospitals Group,B,4,0 to 3,rpt01,28/05/2015
7,Breast Surgery,Cork University Hospital,South/South West Hospital Group,B,23,0 to 3,rpt01,28/05/2015
7,Cardiology,Cork University Hospital,South/South West Hospital Group,B,32,0 to 3,rpt01,28/05/2015
7,Cardio-Thoracic Surgery,Cork University Hospital,South/South West Hospital Group,B,31,0 to 3,rpt01,28/05/2015
7,General Surgery,Cork University Hospital,South/South West Hospital Group,B,84,0 to 3,rpt01,28/05/2015
7,Gynaecology,Cork University Hospital,South/South West Hospital Group,B,152,0 to 3,rpt01,28/05/2015
7,Neurology,Cork University Hospital,South/South West Hospital Group,B,9,0 to 3,rpt01,28/05/2015
7,Neurosurgery,Cork University Hospital,South/South West Hospital Group,B,24,0 to 3,rpt01,28/05/2015
7,Plastic Surgery,Cork University Hospital,South/South West Hospital Group,B,62,0 to 3,rpt01,28/05/2015
7,Respiratory Medicine,Cork University Hospital,South/South West Hospital Group,B,8,0 to 3,rpt01,28/05/2015
7,Urology,Cork University Hospital,South/South West Hospital Group,B,131,0 to 3,rpt01,28/05/2015
7,Vascular Surgery,Cork University Hospital,South/South West Hospital Group,B,34,0 to 3,rpt01,28/05/2015
7,Small Volume Specialities,Cork University Hospital,South/South West Hospital Group,B,3,0 to 3,rpt01,28/05/2015
23,Anaesthetics,Croom Orthopaedic Hospital,University of Limerick Hospital Group,B,53,0 to 3,rpt01,28/05/2015
23,Orthopaedics,Croom Orthopaedic Hospital,University of Limerick Hospital Group,B,89,0 to 3,rpt01,28/05/2015
23,Rheumatology,Croom Orthopaedic Hospital,University of Limerick Hospital Group,B,7,0 to 3,rpt01,28/05/2015
21,General Surgery,Ennis Hospital,University of Limerick Hospital Group,B,53,0 to 3,rpt01,28/05/2015
21,Gynaecology,Ennis Hospital,University of Limerick Hospital Group,B,6,0 to 3,rpt01,28/05/2015
21,Plastic Surgery,Ennis Hospital,University of Limerick Hospital Group,B,104,0 to 3,rpt01,28/05/2015
21,Urology,Ennis Hospital,University of Limerick Hospital Group,B,111,0 to 3,rpt01,28/05/2015
21,Vascular Surgery,Ennis Hospital,University of Limerick Hospital Group,B,27,0 to 3,rpt01,28/05/2015
8,Cardiology,Galway University Hospital,Saolta University Health Care Group,B,405,0 to 3,rpt01,28/05/2015
8,Cardio-Thoracic Surgery,Galway University Hospital,Saolta University Health Care Group,B,38,0 to 3,rpt01,28/05/2015
8,Dermatology,Galway University Hospital,Saolta University Health Care Group,B,2,0 to 3,rpt01,28/05/2015
8,Endocrinology,Galway University Hospital,Saolta University Health Care Group,B,4,0 to 3,rpt01,28/05/2015
8,General Medicine,Galway University Hospital,Saolta University Health Care Group,B,53,0 to 3,rpt01,28/05/2015
8,General Surgery,Galway University Hospital,Saolta University Health Care Group,B,229,0 to 3,rpt01,28/05/2015
8,Gynaecology,Galway University Hospital,Saolta University Health Care Group,B,107,0 to 3,rpt01,28/05/2015
8,Neurology,Galway University Hospital,Saolta University Health Care Group,B,29,0 to 3,rpt01,28/05/2015
8,Ophthalmology,Galway University Hospital,Saolta University Health Care Group,B,346,0 to 3,rpt01,28/05/2015
8,Oral Surgery,Galway University Hospital,Saolta University Health Care Group,B,230,0 to 3,rpt01,28/05/2015
8,Orthopaedics,Galway University Hospital,Saolta University Health Care Group,B,313,0 to 3,rpt01,28/05/2015
8,Otolaryngology (ENT),Galway University Hospital,Saolta University Health Care Group,B,172,0 to 3,rpt01,28/05/2015
8,Pain Relief,Galway University Hospital,Saolta University Health Care Group,B,101,0 to 3,rpt01,28/05/2015
8,Plastic Surgery,Galway University Hospital,Saolta University Health Care Group,B,321,0 to 3,rpt01,28/05/2015
8,Respiratory Medicine,Galway University Hospital,Saolta University Health Care Group,B,40,0 to 3,rpt01,28/05/2015
8,Urology,Galway University Hospital,Saolta University Health Care Group,B,450,0 to 3,rpt01,28/05/2015
8,Vascular Surgery,Galway University Hospital,Saolta University Health Care Group,B,233,0 to 3,rpt01,28/05/2015
8,Small Volume Specialities,Galway University Hospital,Saolta University Health Care Group,B,3,0 to 3,rpt01,28/05/2015
9,General Surgery,Kerry General Hospital,South/South West Hospital Group,B,47,0 to 3,rpt01,28/05/2015
9,Gynaecology,Kerry General Hospital,South/South West Hospital Group,B,9,0 to 3,rpt01,28/05/2015
9,Orthopaedics,Kerry General Hospital,South/South West Hospital Group,B,45,0 to 3,rpt01,28/05/2015
9,Otolaryngology (ENT),Kerry General Hospital,South/South West Hospital Group,B,24,0 to 3,rpt01,28/05/2015
10,Cardiology,Letterkenny General Hospital,Saolta University Health Care Group,B,41,0 to 3,rpt01,28/05/2015
10,General Medicine,Letterkenny General Hospital,Saolta University Health Care Group,B,127,0 to 3,rpt01,28/05/2015
10,General Surgery,Letterkenny General Hospital,Saolta University Health Care Group,B,224,0 to 3,rpt01,28/05/2015
10,Gynaecology,Letterkenny General Hospital,Saolta University Health Care Group,B,134,0 to 3,rpt01,28/05/2015
10,Ophthalmology,Letterkenny General Hospital,Saolta University Health Care Group,B,0,0 to 3,rpt01,28/05/2015
10,Orthopaedics,Letterkenny General Hospital,Saolta University Health Care Group,B,168,0 to 3,rpt01,28/05/2015
10,Urology,Letterkenny General Hospital,Saolta University Health Care Group,B,50,0 to 3,rpt01,28/05/2015
10,Vascular Surgery,Letterkenny General Hospital,Saolta University Health Care Group,B,0,0 to 3,rpt01,28/05/2015
11,Orthopaedics,Lourdes Orthopaedic Hospital Kilcreene,South/South West Hospital Group,B,205,0 to 3,rpt01,28/05/2015
12,General Surgery,Louth County Hospital,RCSI Hospitals Group,B,89,0 to 3,rpt01,28/05/2015
12,Geriatric Medicine,Louth County Hospital,RCSI Hospitals Group,B,40,0 to 3,rpt01,28/05/2015
12,Gynaecology,Louth County Hospital,RCSI Hospitals Group,B,36,0 to 3,rpt01,28/05/2015
12,Ophthalmology,Louth County Hospital,RCSI Hospitals Group,B,74,0 to 3,rpt01,28/05/2015
12,Urology,Louth County Hospital,RCSI Hospitals Group,B,64,0 to 3,rpt01,28/05/2015
12,Small Volume Specialities,Louth County Hospital,RCSI Hospitals Group,B,2,0 to 3,rpt01,28/05/2015
13,General Surgery,Mallow General Hospital,South/South West Hospital Group,B,17,0 to 3,rpt01,28/05/2015
13,Small Volume Specialities,Mallow General Hospital,South/South West Hospital Group,B,3,0 to 3,rpt01,28/05/2015
14,Cardiology,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,470,0 to 3,rpt01,28/05/2015
14,Cardio-Thoracic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,76,0 to 3,rpt01,28/05/2015
14,Dental Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,2,0 to 3,rpt01,28/05/2015
14,Gastro-Intestinal Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,94,0 to 3,rpt01,28/05/2015
14,General Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,132,0 to 3,rpt01,28/05/2015
14,Gynaecology,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,48,0 to 3,rpt01,28/05/2015
14,Ophthalmology,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,331,0 to 3,rpt01,28/05/2015
14,Orthopaedics,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,58,0 to 3,rpt01,28/05/2015
14,Otolaryngology (ENT),Mater Misericordiae University Hospital,Ireland East Hospital Group,B,83,0 to 3,rpt01,28/05/2015
14,Pain Relief,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,121,0 to 3,rpt01,28/05/2015
14,Plastic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,43,0 to 3,rpt01,28/05/2015
14,Respiratory Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,4,0 to 3,rpt01,28/05/2015
14,Rheumatology,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,0,0 to 3,rpt01,28/05/2015
14,Urology,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,269,0 to 3,rpt01,28/05/2015
14,Vascular Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,105,0 to 3,rpt01,28/05/2015
14,Small Volume Specialities,Mater Misericordiae University Hospital,Ireland East Hospital Group,B,1,0 to 3,rpt01,28/05/2015
15,Gynaecology,Mayo General Hospital,Saolta University Health Care Group,B,200,0 to 3,rpt01,28/05/2015
15,Orthopaedics,Mayo General Hospital,Saolta University Health Care Group,B,366,0 to 3,rpt01,28/05/2015
15,Small Volume Specialities,Mayo General Hospital,Saolta University Health Care Group,B,2,0 to 3,rpt01,28/05/2015
16,Gastro-Enterology,Mercy University Hospital,South/South West Hospital Group,B,16,0 to 3,rpt01,28/05/2015
16,Gastro-Intestinal Surgery,Mercy University Hospital,South/South West Hospital Group,B,10,0 to 3,rpt01,28/05/2015
16,General Surgery,Mercy University Hospital,South/South West Hospital Group,B,53,0 to 3,rpt01,28/05/2015
16,Hepato-Biliary Surgery,Mercy University Hospital,South/South West Hospital Group,B,52,0 to 3,rpt01,28/05/2015
16,Ophthalmology,Mercy University Hospital,South/South West Hospital Group,B,4,0 to 3,rpt01,28/05/2015
16,Pain Relief,Mercy University Hospital,South/South West Hospital Group,B,204,0 to 3,rpt01,28/05/2015
16,Respiratory Medicine,Mercy University Hospital,South/South West Hospital Group,B,28,0 to 3,rpt01,28/05/2015
16,Urology,Mercy University Hospital,South/South West Hospital Group,B,156,0 to 3,rpt01,28/05/2015
16,Vascular Surgery,Mercy University Hospital,South/South West Hospital Group,B,18,0 to 3,rpt01,28/05/2015
16,Small Volume Specialities,Mercy University Hospital,South/South West Hospital Group,B,7,0 to 3,rpt01,28/05/2015
17,General Surgery,Midland Regional Hospital Mullingar,Ireland East Hospital Group,B,47,0 to 3,rpt01,28/05/2015
17,Gynaecology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,B,73,0 to 3,rpt01,28/05/2015
17,Small Volume Specialities,Midland Regional Hospital Mullingar,Ireland East Hospital Group,B,1,0 to 3,rpt01,28/05/2015
18,General Surgery,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,B,29,0 to 3,rpt01,28/05/2015
18,Gynaecology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,B,20,0 to 3,rpt01,28/05/2015
18,Pain Relief,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,B,2,0 to 3,rpt01,28/05/2015
18,Urology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,B,66,0 to 3,rpt01,28/05/2015
18,Small Volume Specialities,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,B,1,0 to 3,rpt01,28/05/2015
19,Cardiology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,B,29,0 to 3,rpt01,28/05/2015
19,General Surgery,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,B,66,0 to 3,rpt01,28/05/2015
19,Orthopaedics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,B,297,0 to 3,rpt01,28/05/2015
19,Otolaryngology (ENT),Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,B,312,0 to 3,rpt01,28/05/2015
19,Small Volume Specialities,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,B,3,0 to 3,rpt01,28/05/2015
24,General Surgery,Naas General Hospital,Dublin Midlands Hospital Group,B,52,0 to 3,rpt01,28/05/2015
24,Small Volume Specialities,Naas General Hospital,Dublin Midlands Hospital Group,B,0,0 to 3,rpt01,28/05/2015
22,Dermatology,Nenagh Hospital,University of Limerick Hospital Group,B,5,0 to 3,rpt01,28/05/2015
22,General Surgery,Nenagh Hospital,University of Limerick Hospital Group,B,293,0 to 3,rpt01,28/05/2015
22,Maxillo-Facial,Nenagh Hospital,University of Limerick Hospital Group,B,10,0 to 3,rpt01,28/05/2015
22,Orthopaedics,Nenagh Hospital,University of Limerick Hospital Group,B,8,0 to 3,rpt01,28/05/2015
22,Urology,Nenagh Hospital,University of Limerick Hospital Group,B,25,0 to 3,rpt01,28/05/2015
22,Vascular Surgery,Nenagh Hospital,University of Limerick Hospital Group,B,21,0 to 3,rpt01,28/05/2015
22,Small Volume Specialities,Nenagh Hospital,University of Limerick Hospital Group,B,2,0 to 3,rpt01,28/05/2015
25,General Medicine,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,B,1,0 to 3,rpt01,28/05/2015
25,General Surgery,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,B,65,0 to 3,rpt01,28/05/2015
25,Gynaecology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,B,57,0 to 3,rpt01,28/05/2015
25,Otolaryngology (ENT),Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,B,78,0 to 3,rpt01,28/05/2015
25,Urology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,B,65,0 to 3,rpt01,28/05/2015
25,Small Volume Specialities,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,B,1,0 to 3,rpt01,28/05/2015
26,Cardio-Thoracic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,39,0 to 3,rpt01,28/05/2015
26,Dental Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,53,0 to 3,rpt01,28/05/2015
26,Dermatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,7,0 to 3,rpt01,28/05/2015
26,General Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,71,0 to 3,rpt01,28/05/2015
26,Maxillo-Facial,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,2,0 to 3,rpt01,28/05/2015
26,Ophthalmology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,66,0 to 3,rpt01,28/05/2015
26,Orthopaedics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,160,0 to 3,rpt01,28/05/2015
26,Otolaryngology (ENT),Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,118,0 to 3,rpt01,28/05/2015
26,Paed Cardiology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,88,0 to 3,rpt01,28/05/2015
26,Paediatrics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,91,0 to 3,rpt01,28/05/2015
26,Plastic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,52,0 to 3,rpt01,28/05/2015
26,Respiratory Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,47,0 to 3,rpt01,28/05/2015
26,Rheumatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,26,0 to 3,rpt01,28/05/2015
26,Small Volume Specialities,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,B,15,0 to 3,rpt01,28/05/2015
27,Orthopaedics,Our Lady's Hospital Navan,Ireland East Hospital Group,B,223,0 to 3,rpt01,28/05/2015
27,Small Volume Specialities,Our Lady's Hospital Navan,Ireland East Hospital Group,B,3,0 to 3,rpt01,28/05/2015
42,Cardiology,"Peamount Hospital, Newcastle",NA,B,58,0 to 3,rpt01,28/05/2015
42,Dental Surgery,"Peamount Hospital, Newcastle",NA,B,66,0 to 3,rpt01,28/05/2015
42,Gastro-Intestinal Surgery,"Peamount Hospital, Newcastle",NA,B,4,0 to 3,rpt01,28/05/2015
42,General Medicine,"Peamount Hospital, Newcastle",NA,B,3,0 to 3,rpt01,28/05/2015
42,General Surgery,"Peamount Hospital, Newcastle",NA,B,39,0 to 3,rpt01,28/05/2015
42,Gynaecology,"Peamount Hospital, Newcastle",NA,B,60,0 to 3,rpt01,28/05/2015
42,Maxillo-Facial,"Peamount Hospital, Newcastle",NA,B,152,0 to 3,rpt01,28/05/2015
42,Ophthalmology,"Peamount Hospital, Newcastle",NA,B,410,0 to 3,rpt01,28/05/2015
42,Otolaryngology (ENT),"Peamount Hospital, Newcastle",NA,B,144,0 to 3,rpt01,28/05/2015
42,Urology,"Peamount Hospital, Newcastle",NA,B,68,0 to 3,rpt01,28/05/2015
42,Vascular Surgery,"Peamount Hospital, Newcastle",NA,B,10,0 to 3,rpt01,28/05/2015
29,General Surgery,Roscommon County Hospital,Saolta University Health Care Group,B,17,0 to 3,rpt01,28/05/2015
29,Plastic Surgery,Roscommon County Hospital,Saolta University Health Care Group,B,360,0 to 3,rpt01,28/05/2015
29,Vascular Surgery,Roscommon County Hospital,Saolta University Health Care Group,B,2,0 to 3,rpt01,28/05/2015
30,Ophthalmology,Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,B,604,0 to 3,rpt01,28/05/2015
30,Otolaryngology (ENT),Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,B,128,0 to 3,rpt01,28/05/2015
32,Dermatology,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,21,0 to 3,rpt01,28/05/2015
32,General Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,89,0 to 3,rpt01,28/05/2015
32,Gynaecology,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,12,0 to 3,rpt01,28/05/2015
32,Ophthalmology,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,259,0 to 3,rpt01,28/05/2015
32,Orthopaedics,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,91,0 to 3,rpt01,28/05/2015
32,Otolaryngology (ENT),South Infirmary Victoria University Hospital,South/South West Hospital Group,B,187,0 to 3,rpt01,28/05/2015
32,Pain Relief,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,68,0 to 3,rpt01,28/05/2015
32,Plastic Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,131,0 to 3,rpt01,28/05/2015
32,Small Volume Specialities,South Infirmary Victoria University Hospital,South/South West Hospital Group,B,5,0 to 3,rpt01,28/05/2015
33,General Surgery,South Tipperary General Hospital,South/South West Hospital Group,B,127,0 to 3,rpt01,28/05/2015
33,Gynaecology,South Tipperary General Hospital,South/South West Hospital Group,B,16,0 to 3,rpt01,28/05/2015
33,Small Volume Specialities,South Tipperary General Hospital,South/South West Hospital Group,B,5,0 to 3,rpt01,28/05/2015
34,General Surgery,St. Columcille's Hospital,Ireland East Hospital Group,B,35,0 to 3,rpt01,28/05/2015
34,Urology,St. Columcille's Hospital,Ireland East Hospital Group,B,10,0 to 3,rpt01,28/05/2015
34,Small Volume Specialities,St. Columcille's Hospital,Ireland East Hospital Group,B,3,0 to 3,rpt01,28/05/2015
35,Cardiology,St. James's Hospital,Dublin Midlands Hospital Group,B,80,0 to 3,rpt01,28/05/2015
35,Cardio-Thoracic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,B,29,0 to 3,rpt01,28/05/2015
35,Dermatology,St. James's Hospital,Dublin Midlands Hospital Group,B,19,0 to 3,rpt01,28/05/2015
35,General Surgery,St. James's Hospital,Dublin Midlands Hospital Group,B,181,0 to 3,rpt01,28/05/2015
35,Geriatric Medicine,St. James's Hospital,Dublin Midlands Hospital Group,B,68,0 to 3,rpt01,28/05/2015
35,Gynaecology,St. James's Hospital,Dublin Midlands Hospital Group,B,22,0 to 3,rpt01,28/05/2015
35,Maxillo-Facial,St. James's Hospital,Dublin Midlands Hospital Group,B,60,0 to 3,rpt01,28/05/2015
35,Orthopaedics,St. James's Hospital,Dublin Midlands Hospital Group,B,100,0 to 3,rpt01,28/05/2015
