hid,specialty,hospital,hgroup,dm_wait,patients,wait,rptid,status_date
14,Plastic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,261,3-6 Months,rpt02,28/05/2015
14,Psychiatry,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,11,3-6 Months,rpt02,28/05/2015
14,Radiology,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
14,Respiratory Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,171,3-6 Months,rpt02,28/05/2015
14,Rheumatology,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,144,3-6 Months,rpt02,28/05/2015
14,Urology,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,274,3-6 Months,rpt02,28/05/2015
14,Vascular Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,64,3-6 Months,rpt02,28/05/2015
14,Small Volume Specialities,Mater Misericordiae University Hospital,Ireland East Hospital Group,I,2,3-6 Months,rpt02,28/05/2015
15,Dermatology,Mayo General Hospital,Saolta University Health Care Group,I,95,3-6 Months,rpt02,28/05/2015
15,Endocrinology,Mayo General Hospital,Saolta University Health Care Group,I,0,3-6 Months,rpt02,28/05/2015
15,General Medicine,Mayo General Hospital,Saolta University Health Care Group,I,181,3-6 Months,rpt02,28/05/2015
15,General Surgery,Mayo General Hospital,Saolta University Health Care Group,I,24,3-6 Months,rpt02,28/05/2015
15,Geriatric Medicine,Mayo General Hospital,Saolta University Health Care Group,I,0,3-6 Months,rpt02,28/05/2015
15,Gynaecology,Mayo General Hospital,Saolta University Health Care Group,I,2,3-6 Months,rpt02,28/05/2015
15,Haematology,Mayo General Hospital,Saolta University Health Care Group,I,7,3-6 Months,rpt02,28/05/2015
15,Nephrology,Mayo General Hospital,Saolta University Health Care Group,I,8,3-6 Months,rpt02,28/05/2015
15,Obstetrics,Mayo General Hospital,Saolta University Health Care Group,I,0,3-6 Months,rpt02,28/05/2015
15,Orthopaedics,Mayo General Hospital,Saolta University Health Care Group,I,29,3-6 Months,rpt02,28/05/2015
15,Otolaryngology (ENT),Mayo General Hospital,Saolta University Health Care Group,I,258,3-6 Months,rpt02,28/05/2015
15,Paediatrics,Mayo General Hospital,Saolta University Health Care Group,I,35,3-6 Months,rpt02,28/05/2015
15,Urology,Mayo General Hospital,Saolta University Health Care Group,I,20,3-6 Months,rpt02,28/05/2015
15,Small Volume Specialities,Mayo General Hospital,Saolta University Health Care Group,I,0,3-6 Months,rpt02,28/05/2015
16,Cardiology,Mercy University Hospital,South/South West Hospital Group,I,126,3-6 Months,rpt02,28/05/2015
16,Endocrinology,Mercy University Hospital,South/South West Hospital Group,I,18,3-6 Months,rpt02,28/05/2015
16,Gastro-Enterology,Mercy University Hospital,South/South West Hospital Group,I,196,3-6 Months,rpt02,28/05/2015
16,Gastro-Intestinal Surgery,Mercy University Hospital,South/South West Hospital Group,I,70,3-6 Months,rpt02,28/05/2015
16,General Medicine,Mercy University Hospital,South/South West Hospital Group,I,8,3-6 Months,rpt02,28/05/2015
16,General Surgery,Mercy University Hospital,South/South West Hospital Group,I,87,3-6 Months,rpt02,28/05/2015
16,Geriatric Medicine,Mercy University Hospital,South/South West Hospital Group,I,15,3-6 Months,rpt02,28/05/2015
16,Haematology,Mercy University Hospital,South/South West Hospital Group,I,6,3-6 Months,rpt02,28/05/2015
16,Hepato-Biliary Surgery,Mercy University Hospital,South/South West Hospital Group,I,5,3-6 Months,rpt02,28/05/2015
16,Infectious Diseases,Mercy University Hospital,South/South West Hospital Group,I,2,3-6 Months,rpt02,28/05/2015
16,Neurology,Mercy University Hospital,South/South West Hospital Group,I,73,3-6 Months,rpt02,28/05/2015
16,Oncology,Mercy University Hospital,South/South West Hospital Group,I,1,3-6 Months,rpt02,28/05/2015
16,Ophthalmology,Mercy University Hospital,South/South West Hospital Group,I,13,3-6 Months,rpt02,28/05/2015
16,Paediatric Neurology,Mercy University Hospital,South/South West Hospital Group,I,11,3-6 Months,rpt02,28/05/2015
16,Paediatrics,Mercy University Hospital,South/South West Hospital Group,I,11,3-6 Months,rpt02,28/05/2015
16,Pain Relief,Mercy University Hospital,South/South West Hospital Group,I,95,3-6 Months,rpt02,28/05/2015
16,Respiratory Medicine,Mercy University Hospital,South/South West Hospital Group,I,184,3-6 Months,rpt02,28/05/2015
16,Urology,Mercy University Hospital,South/South West Hospital Group,I,285,3-6 Months,rpt02,28/05/2015
16,Vascular Surgery,Mercy University Hospital,South/South West Hospital Group,I,58,3-6 Months,rpt02,28/05/2015
16,Small Volume Specialities,Mercy University Hospital,South/South West Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
17,Dermatology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,269,3-6 Months,rpt02,28/05/2015
17,General Medicine,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,349,3-6 Months,rpt02,28/05/2015
17,General Surgery,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,264,3-6 Months,rpt02,28/05/2015
17,Gynaecology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,273,3-6 Months,rpt02,28/05/2015
17,Haematology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,22,3-6 Months,rpt02,28/05/2015
17,Ophthalmology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,24,3-6 Months,rpt02,28/05/2015
17,Orthopaedics,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,41,3-6 Months,rpt02,28/05/2015
17,Paediatrics,Midland Regional Hospital Mullingar,Ireland East Hospital Group,I,97,3-6 Months,rpt02,28/05/2015
18,Diabetes Mellitus,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,37,3-6 Months,rpt02,28/05/2015
18,Endocrinology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,7,3-6 Months,rpt02,28/05/2015
18,General Medicine,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,4,3-6 Months,rpt02,28/05/2015
18,General Surgery,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,115,3-6 Months,rpt02,28/05/2015
18,Gynaecology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,96,3-6 Months,rpt02,28/05/2015
18,Haematology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,15,3-6 Months,rpt02,28/05/2015
18,Ophthalmology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,33,3-6 Months,rpt02,28/05/2015
18,Paediatrics,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,57,3-6 Months,rpt02,28/05/2015
18,Pain Relief,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,11,3-6 Months,rpt02,28/05/2015
18,Urology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,35,3-6 Months,rpt02,28/05/2015
18,Small Volume Specialities,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
19,General Medicine,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,213,3-6 Months,rpt02,28/05/2015
19,General Surgery,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,71,3-6 Months,rpt02,28/05/2015
19,Gynaecology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
19,Haematology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,49,3-6 Months,rpt02,28/05/2015
19,Nephrology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,44,3-6 Months,rpt02,28/05/2015
19,Ophthalmology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,16,3-6 Months,rpt02,28/05/2015
19,Orthopaedics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,620,3-6 Months,rpt02,28/05/2015
19,Otolaryngology (ENT),Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,833,3-6 Months,rpt02,28/05/2015
19,Paediatrics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,35,3-6 Months,rpt02,28/05/2015
19,Rheumatology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,174,3-6 Months,rpt02,28/05/2015
19,Vascular Surgery,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,88,3-6 Months,rpt02,28/05/2015
19,Small Volume Specialities,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
24,Anaesthetics,Naas General Hospital,Dublin Midlands Hospital Group,I,16,3-6 Months,rpt02,28/05/2015
24,Cardiology,Naas General Hospital,Dublin Midlands Hospital Group,I,165,3-6 Months,rpt02,28/05/2015
24,Dermatology,Naas General Hospital,Dublin Midlands Hospital Group,I,169,3-6 Months,rpt02,28/05/2015
24,Gastro-Enterology,Naas General Hospital,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
24,General Medicine,Naas General Hospital,Dublin Midlands Hospital Group,I,217,3-6 Months,rpt02,28/05/2015
24,General Surgery,Naas General Hospital,Dublin Midlands Hospital Group,I,149,3-6 Months,rpt02,28/05/2015
24,Haematology,Naas General Hospital,Dublin Midlands Hospital Group,I,14,3-6 Months,rpt02,28/05/2015
24,Orthopaedics,Naas General Hospital,Dublin Midlands Hospital Group,I,193,3-6 Months,rpt02,28/05/2015
24,Rheumatology,Naas General Hospital,Dublin Midlands Hospital Group,I,44,3-6 Months,rpt02,28/05/2015
22,Dermatology,Nenagh Hospital,University of Limerick Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
22,General Medicine,Nenagh Hospital,University of Limerick Hospital Group,I,53,3-6 Months,rpt02,28/05/2015
22,General Surgery,Nenagh Hospital,University of Limerick Hospital Group,I,19,3-6 Months,rpt02,28/05/2015
22,Geriatric Medicine,Nenagh Hospital,University of Limerick Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
22,Gynaecology,Nenagh Hospital,University of Limerick Hospital Group,I,51,3-6 Months,rpt02,28/05/2015
22,Maxillo-Facial,Nenagh Hospital,University of Limerick Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
22,Otolaryngology (ENT),Nenagh Hospital,University of Limerick Hospital Group,I,93,3-6 Months,rpt02,28/05/2015
22,Paediatrics,Nenagh Hospital,University of Limerick Hospital Group,I,27,3-6 Months,rpt02,28/05/2015
22,Rheumatology,Nenagh Hospital,University of Limerick Hospital Group,I,57,3-6 Months,rpt02,28/05/2015
22,Urology,Nenagh Hospital,University of Limerick Hospital Group,I,23,3-6 Months,rpt02,28/05/2015
22,Vascular Surgery,Nenagh Hospital,University of Limerick Hospital Group,I,20,3-6 Months,rpt02,28/05/2015
25,Cardiology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,207,3-6 Months,rpt02,28/05/2015
25,Dermatology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,559,3-6 Months,rpt02,28/05/2015
25,General Medicine,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,131,3-6 Months,rpt02,28/05/2015
25,General Surgery,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,295,3-6 Months,rpt02,28/05/2015
25,Gynaecology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,200,3-6 Months,rpt02,28/05/2015
25,Haematology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,25,3-6 Months,rpt02,28/05/2015
25,Nephrology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,0,3-6 Months,rpt02,28/05/2015
25,Oncology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,0,3-6 Months,rpt02,28/05/2015
25,Ophthalmology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,45,3-6 Months,rpt02,28/05/2015
25,Orthopaedics,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,37,3-6 Months,rpt02,28/05/2015
25,Otolaryngology (ENT),Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,432,3-6 Months,rpt02,28/05/2015
25,Paediatrics,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,300,3-6 Months,rpt02,28/05/2015
25,Respiratory Medicine,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,145,3-6 Months,rpt02,28/05/2015
25,Tropical,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,0,3-6 Months,rpt02,28/05/2015
25,Urology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,149,3-6 Months,rpt02,28/05/2015
25,Small Volume Specialities,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,I,0,3-6 Months,rpt02,28/05/2015
26,Cardio-Thoracic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
26,Dental Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,28,3-6 Months,rpt02,28/05/2015
26,Dermatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,246,3-6 Months,rpt02,28/05/2015
26,General Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,222,3-6 Months,rpt02,28/05/2015
26,General Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,346,3-6 Months,rpt02,28/05/2015
26,Immunology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,12,3-6 Months,rpt02,28/05/2015
26,Infectious Diseases,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,1,3-6 Months,rpt02,28/05/2015
26,Neonatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,3,3-6 Months,rpt02,28/05/2015
26,Neurology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,48,3-6 Months,rpt02,28/05/2015
26,Ophthalmology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,324,3-6 Months,rpt02,28/05/2015
26,Orthopaedics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,222,3-6 Months,rpt02,28/05/2015
26,Otolaryngology (ENT),Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,130,3-6 Months,rpt02,28/05/2015
26,Paed Cardiology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,511,3-6 Months,rpt02,28/05/2015
26,Paed Endocrinology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,43,3-6 Months,rpt02,28/05/2015
26,Paed Gastro-Enterol,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,101,3-6 Months,rpt02,28/05/2015
26,Paed Haematology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,4,3-6 Months,rpt02,28/05/2015
26,Paed Nephrology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,51,3-6 Months,rpt02,28/05/2015
26,Paed Oncology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
26,Paediatrics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,176,3-6 Months,rpt02,28/05/2015
26,Plastic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,125,3-6 Months,rpt02,28/05/2015
26,Respiratory Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,93,3-6 Months,rpt02,28/05/2015
26,Rheumatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,81,3-6 Months,rpt02,28/05/2015
26,Urology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,37,3-6 Months,rpt02,28/05/2015
26,Small Volume Specialities,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
27,General Medicine,Our Lady's Hospital Navan,Ireland East Hospital Group,I,297,3-6 Months,rpt02,28/05/2015
27,General Surgery,Our Lady's Hospital Navan,Ireland East Hospital Group,I,21,3-6 Months,rpt02,28/05/2015
27,Gynaecology,Our Lady's Hospital Navan,Ireland East Hospital Group,I,103,3-6 Months,rpt02,28/05/2015
27,Orthopaedics,Our Lady's Hospital Navan,Ireland East Hospital Group,I,403,3-6 Months,rpt02,28/05/2015
27,Paediatrics,Our Lady's Hospital Navan,Ireland East Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
27,Rheumatology,Our Lady's Hospital Navan,Ireland East Hospital Group,I,171,3-6 Months,rpt02,28/05/2015
42,Anaesthetics,"Peamount Hospital, Newcastle",NA,I,96,3-6 Months,rpt02,28/05/2015
42,Cardiology,"Peamount Hospital, Newcastle",NA,I,133,3-6 Months,rpt02,28/05/2015
42,Dermatology,"Peamount Hospital, Newcastle",NA,I,468,3-6 Months,rpt02,28/05/2015
42,Gastro-Enterology,"Peamount Hospital, Newcastle",NA,I,5,3-6 Months,rpt02,28/05/2015
42,General Medicine,"Peamount Hospital, Newcastle",NA,I,359,3-6 Months,rpt02,28/05/2015
42,General Surgery,"Peamount Hospital, Newcastle",NA,I,113,3-6 Months,rpt02,28/05/2015
42,Geriatric Medicine,"Peamount Hospital, Newcastle",NA,I,6,3-6 Months,rpt02,28/05/2015
42,Gynaecology,"Peamount Hospital, Newcastle",NA,I,78,3-6 Months,rpt02,28/05/2015
42,Haematology,"Peamount Hospital, Newcastle",NA,I,15,3-6 Months,rpt02,28/05/2015
42,Maxillo-Facial,"Peamount Hospital, Newcastle",NA,I,381,3-6 Months,rpt02,28/05/2015
42,Nephrology,"Peamount Hospital, Newcastle",NA,I,16,3-6 Months,rpt02,28/05/2015
42,Neurology,"Peamount Hospital, Newcastle",NA,I,237,3-6 Months,rpt02,28/05/2015
42,Oncology,"Peamount Hospital, Newcastle",NA,I,1,3-6 Months,rpt02,28/05/2015
42,Ophthalmology,"Peamount Hospital, Newcastle",NA,I,373,3-6 Months,rpt02,28/05/2015
42,Orthopaedics,"Peamount Hospital, Newcastle",NA,I,0,3-6 Months,rpt02,28/05/2015
42,Otolaryngology (ENT),"Peamount Hospital, Newcastle",NA,I,468,3-6 Months,rpt02,28/05/2015
42,Paediatrics,"Peamount Hospital, Newcastle",NA,I,197,3-6 Months,rpt02,28/05/2015
42,Respiratory Medicine,"Peamount Hospital, Newcastle",NA,I,1,3-6 Months,rpt02,28/05/2015
42,Rheumatology,"Peamount Hospital, Newcastle",NA,I,82,3-6 Months,rpt02,28/05/2015
42,Urology,"Peamount Hospital, Newcastle",NA,I,260,3-6 Months,rpt02,28/05/2015
42,Vascular Surgery,"Peamount Hospital, Newcastle",NA,I,52,3-6 Months,rpt02,28/05/2015
29,Endocrinology,Roscommon County Hospital,Saolta University Health Care Group,I,27,3-6 Months,rpt02,28/05/2015
29,General Medicine,Roscommon County Hospital,Saolta University Health Care Group,I,86,3-6 Months,rpt02,28/05/2015
29,General Surgery,Roscommon County Hospital,Saolta University Health Care Group,I,2,3-6 Months,rpt02,28/05/2015
29,Gynaecology,Roscommon County Hospital,Saolta University Health Care Group,I,1,3-6 Months,rpt02,28/05/2015
29,Orthopaedics,Roscommon County Hospital,Saolta University Health Care Group,I,57,3-6 Months,rpt02,28/05/2015
29,Otolaryngology (ENT),Roscommon County Hospital,Saolta University Health Care Group,I,75,3-6 Months,rpt02,28/05/2015
29,Plastic Surgery,Roscommon County Hospital,Saolta University Health Care Group,I,36,3-6 Months,rpt02,28/05/2015
29,Respiratory Medicine,Roscommon County Hospital,Saolta University Health Care Group,I,0,3-6 Months,rpt02,28/05/2015
29,Urology,Roscommon County Hospital,Saolta University Health Care Group,I,24,3-6 Months,rpt02,28/05/2015
29,Vascular Surgery,Roscommon County Hospital,Saolta University Health Care Group,I,17,3-6 Months,rpt02,28/05/2015
30,Ophthalmology,Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,I,920,3-6 Months,rpt02,28/05/2015
30,Otolaryngology (ENT),Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,I,448,3-6 Months,rpt02,28/05/2015
32,Dermatology,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,816,3-6 Months,rpt02,28/05/2015
32,Endocrinology,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,80,3-6 Months,rpt02,28/05/2015
32,General Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,58,3-6 Months,rpt02,28/05/2015
32,Maxillo-Facial,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,75,3-6 Months,rpt02,28/05/2015
32,Oncology,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
32,Ophthalmology,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
32,Orthopaedics,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,996,3-6 Months,rpt02,28/05/2015
32,Otolaryngology (ENT),South Infirmary Victoria University Hospital,South/South West Hospital Group,I,914,3-6 Months,rpt02,28/05/2015
32,Pain Relief,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,231,3-6 Months,rpt02,28/05/2015
32,Plastic Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,175,3-6 Months,rpt02,28/05/2015
32,Rheumatology,South Infirmary Victoria University Hospital,South/South West Hospital Group,I,91,3-6 Months,rpt02,28/05/2015
33,Cardiology,South Tipperary General Hospital,South/South West Hospital Group,I,45,3-6 Months,rpt02,28/05/2015
33,Diabetes Mellitus,South Tipperary General Hospital,South/South West Hospital Group,I,15,3-6 Months,rpt02,28/05/2015
33,General Medicine,South Tipperary General Hospital,South/South West Hospital Group,I,363,3-6 Months,rpt02,28/05/2015
33,General Surgery,South Tipperary General Hospital,South/South West Hospital Group,I,241,3-6 Months,rpt02,28/05/2015
33,Gynaecology,South Tipperary General Hospital,South/South West Hospital Group,I,120,3-6 Months,rpt02,28/05/2015
33,Paediatrics,South Tipperary General Hospital,South/South West Hospital Group,I,144,3-6 Months,rpt02,28/05/2015
33,Small Volume Specialities,South Tipperary General Hospital,South/South West Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
34,Anaesthetics,St. Columcille's Hospital,Ireland East Hospital Group,I,1,3-6 Months,rpt02,28/05/2015
34,Cardiology,St. Columcille's Hospital,Ireland East Hospital Group,I,120,3-6 Months,rpt02,28/05/2015
34,Endocrinology,St. Columcille's Hospital,Ireland East Hospital Group,I,160,3-6 Months,rpt02,28/05/2015
34,General Medicine,St. Columcille's Hospital,Ireland East Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
34,General Surgery,St. Columcille's Hospital,Ireland East Hospital Group,I,39,3-6 Months,rpt02,28/05/2015
34,Geriatric Medicine,St. Columcille's Hospital,Ireland East Hospital Group,I,13,3-6 Months,rpt02,28/05/2015
34,Gynaecology,St. Columcille's Hospital,Ireland East Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
34,Ophthalmology,St. Columcille's Hospital,Ireland East Hospital Group,I,2,3-6 Months,rpt02,28/05/2015
34,Orthopaedics,St. Columcille's Hospital,Ireland East Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
34,Pain Relief,St. Columcille's Hospital,Ireland East Hospital Group,I,34,3-6 Months,rpt02,28/05/2015
34,Urology,St. Columcille's Hospital,Ireland East Hospital Group,I,39,3-6 Months,rpt02,28/05/2015
34,Vascular Surgery,St. Columcille's Hospital,Ireland East Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
34,Small Volume Specialities,St. Columcille's Hospital,Ireland East Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
35,Cardiology,St. James's Hospital,Dublin Midlands Hospital Group,I,71,3-6 Months,rpt02,28/05/2015
35,Cardio-Thoracic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
35,Clinical (Medical) Genetics,St. James's Hospital,Dublin Midlands Hospital Group,I,73,3-6 Months,rpt02,28/05/2015
35,Clinical Immunology,St. James's Hospital,Dublin Midlands Hospital Group,I,99,3-6 Months,rpt02,28/05/2015
35,Dermatology,St. James's Hospital,Dublin Midlands Hospital Group,I,99,3-6 Months,rpt02,28/05/2015
35,Diabetes Mellitus,St. James's Hospital,Dublin Midlands Hospital Group,I,54,3-6 Months,rpt02,28/05/2015
35,Endocrinology,St. James's Hospital,Dublin Midlands Hospital Group,I,66,3-6 Months,rpt02,28/05/2015
35,Gastro-Enterology,St. James's Hospital,Dublin Midlands Hospital Group,I,45,3-6 Months,rpt02,28/05/2015
35,General Medicine,St. James's Hospital,Dublin Midlands Hospital Group,I,12,3-6 Months,rpt02,28/05/2015
35,General Surgery,St. James's Hospital,Dublin Midlands Hospital Group,I,346,3-6 Months,rpt02,28/05/2015
35,Geriatric Medicine,St. James's Hospital,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
35,Gynaecology,St. James's Hospital,Dublin Midlands Hospital Group,I,1,3-6 Months,rpt02,28/05/2015
35,Haematology,St. James's Hospital,Dublin Midlands Hospital Group,I,9,3-6 Months,rpt02,28/05/2015
35,Infectious Diseases,St. James's Hospital,Dublin Midlands Hospital Group,I,1,3-6 Months,rpt02,28/05/2015
35,Maxillo-Facial,St. James's Hospital,Dublin Midlands Hospital Group,I,121,3-6 Months,rpt02,28/05/2015
35,Nephrology,St. James's Hospital,Dublin Midlands Hospital Group,I,25,3-6 Months,rpt02,28/05/2015
35,Neurology,St. James's Hospital,Dublin Midlands Hospital Group,I,90,3-6 Months,rpt02,28/05/2015
35,Oncology,St. James's Hospital,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
35,Ophthalmology,St. James's Hospital,Dublin Midlands Hospital Group,I,2,3-6 Months,rpt02,28/05/2015
35,Orthopaedics,St. James's Hospital,Dublin Midlands Hospital Group,I,363,3-6 Months,rpt02,28/05/2015
35,Otolaryngology (ENT),St. James's Hospital,Dublin Midlands Hospital Group,I,126,3-6 Months,rpt02,28/05/2015
35,Pain Relief,St. James's Hospital,Dublin Midlands Hospital Group,I,101,3-6 Months,rpt02,28/05/2015
35,Palliative Medicine,St. James's Hospital,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
35,Plastic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,I,284,3-6 Months,rpt02,28/05/2015
35,Psychiatry,St. James's Hospital,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
35,Radiotherapy,St. James's Hospital,Dublin Midlands Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
35,Respiratory Medicine,St. James's Hospital,Dublin Midlands Hospital Group,I,33,3-6 Months,rpt02,28/05/2015
35,Rheumatology,St. James's Hospital,Dublin Midlands Hospital Group,I,51,3-6 Months,rpt02,28/05/2015
35,Urology,St. James's Hospital,Dublin Midlands Hospital Group,I,360,3-6 Months,rpt02,28/05/2015
35,Vascular Surgery,St. James's Hospital,Dublin Midlands Hospital Group,I,124,3-6 Months,rpt02,28/05/2015
36,General Medicine,St. John's Hospital Limerick,University of Limerick Hospital Group,I,25,3-6 Months,rpt02,28/05/2015
36,General Surgery,St. John's Hospital Limerick,University of Limerick Hospital Group,I,37,3-6 Months,rpt02,28/05/2015
36,Gynaecology,St. John's Hospital Limerick,University of Limerick Hospital Group,I,105,3-6 Months,rpt02,28/05/2015
36,Other,St. John's Hospital Limerick,University of Limerick Hospital Group,I,0,3-6 Months,rpt02,28/05/2015
36,Otolaryngology (ENT),St. John's Hospital Limerick,University of Limerick Hospital Group,I,4,3-6 Months,rpt02,28/05/2015
36,Pain Relief,St. John's Hospital Limerick,University of Limerick Hospital Group,I,61,3-6 Months,rpt02,28/05/2015
36,Urology,St. John's Hospital Limerick,University of Limerick Hospital Group,I,18,3-6 Months,rpt02,28/05/2015
