hid,specialty,hospital,hgroup,dm_wait,patients,wait,rptid,status_date
14,Infectious Diseases,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,48,0-3 Months,rpt02,30/06/2015
14,Metabolic Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,36,0-3 Months,rpt02,30/06/2015
14,Nephrology,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,123,0-3 Months,rpt02,30/06/2015
14,Neurology,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,477,0-3 Months,rpt02,30/06/2015
14,Oncology,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,15,0-3 Months,rpt02,30/06/2015
14,Ophthalmology,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,1021,0-3 Months,rpt02,30/06/2015
14,Orthopaedics,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,771,0-3 Months,rpt02,30/06/2015
14,Otolaryngology (ENT),Mater Misericordiae University Hospital,Ireland East Hospital Group,H,652,0-3 Months,rpt02,30/06/2015
14,Pain Relief,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,259,0-3 Months,rpt02,30/06/2015
14,Plastic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,466,0-3 Months,rpt02,30/06/2015
14,Psychiatry,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,25,0-3 Months,rpt02,30/06/2015
14,Radiology,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,7,0-3 Months,rpt02,30/06/2015
14,Respiratory Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,285,0-3 Months,rpt02,30/06/2015
14,Rheumatology,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,310,0-3 Months,rpt02,30/06/2015
14,Urology,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,554,0-3 Months,rpt02,30/06/2015
14,Vascular Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,281,0-3 Months,rpt02,30/06/2015
14,Small Volume Specialities,Mater Misericordiae University Hospital,Ireland East Hospital Group,H,2,0-3 Months,rpt02,30/06/2015
15,Dermatology,Mayo General Hospital,Saolta University Health Care Group,H,128,0-3 Months,rpt02,30/06/2015
15,Endocrinology,Mayo General Hospital,Saolta University Health Care Group,H,4,0-3 Months,rpt02,30/06/2015
15,General Medicine,Mayo General Hospital,Saolta University Health Care Group,H,438,0-3 Months,rpt02,30/06/2015
15,General Surgery,Mayo General Hospital,Saolta University Health Care Group,H,605,0-3 Months,rpt02,30/06/2015
15,Geriatric Medicine,Mayo General Hospital,Saolta University Health Care Group,H,9,0-3 Months,rpt02,30/06/2015
15,Gynaecology,Mayo General Hospital,Saolta University Health Care Group,H,106,0-3 Months,rpt02,30/06/2015
15,Haematology,Mayo General Hospital,Saolta University Health Care Group,H,50,0-3 Months,rpt02,30/06/2015
15,Nephrology,Mayo General Hospital,Saolta University Health Care Group,H,21,0-3 Months,rpt02,30/06/2015
15,Obstetrics,Mayo General Hospital,Saolta University Health Care Group,H,17,0-3 Months,rpt02,30/06/2015
15,Orthopaedics,Mayo General Hospital,Saolta University Health Care Group,H,621,0-3 Months,rpt02,30/06/2015
15,Otolaryngology (ENT),Mayo General Hospital,Saolta University Health Care Group,H,249,0-3 Months,rpt02,30/06/2015
15,Paediatrics,Mayo General Hospital,Saolta University Health Care Group,H,231,0-3 Months,rpt02,30/06/2015
15,Urology,Mayo General Hospital,Saolta University Health Care Group,H,58,0-3 Months,rpt02,30/06/2015
15,Small Volume Specialities,Mayo General Hospital,Saolta University Health Care Group,H,2,0-3 Months,rpt02,30/06/2015
16,Cardiology,Mercy University Hospital,South/South West Hospital Group,H,243,0-3 Months,rpt02,30/06/2015
16,Endocrinology,Mercy University Hospital,South/South West Hospital Group,H,13,0-3 Months,rpt02,30/06/2015
16,Gastro-Enterology,Mercy University Hospital,South/South West Hospital Group,H,225,0-3 Months,rpt02,30/06/2015
16,Gastro-Intestinal Surgery,Mercy University Hospital,South/South West Hospital Group,H,97,0-3 Months,rpt02,30/06/2015
16,General Medicine,Mercy University Hospital,South/South West Hospital Group,H,46,0-3 Months,rpt02,30/06/2015
16,General Surgery,Mercy University Hospital,South/South West Hospital Group,H,277,0-3 Months,rpt02,30/06/2015
16,Geriatric Medicine,Mercy University Hospital,South/South West Hospital Group,H,43,0-3 Months,rpt02,30/06/2015
16,Haematology,Mercy University Hospital,South/South West Hospital Group,H,34,0-3 Months,rpt02,30/06/2015
16,Hepato-Biliary Surgery,Mercy University Hospital,South/South West Hospital Group,H,16,0-3 Months,rpt02,30/06/2015
16,Neurology,Mercy University Hospital,South/South West Hospital Group,H,97,0-3 Months,rpt02,30/06/2015
16,Oncology,Mercy University Hospital,South/South West Hospital Group,H,4,0-3 Months,rpt02,30/06/2015
16,Ophthalmology,Mercy University Hospital,South/South West Hospital Group,H,30,0-3 Months,rpt02,30/06/2015
16,Paediatric Neurology,Mercy University Hospital,South/South West Hospital Group,H,40,0-3 Months,rpt02,30/06/2015
16,Paediatrics,Mercy University Hospital,South/South West Hospital Group,H,101,0-3 Months,rpt02,30/06/2015
16,Pain Relief,Mercy University Hospital,South/South West Hospital Group,H,146,0-3 Months,rpt02,30/06/2015
16,Respiratory Medicine,Mercy University Hospital,South/South West Hospital Group,H,288,0-3 Months,rpt02,30/06/2015
16,Urology,Mercy University Hospital,South/South West Hospital Group,H,476,0-3 Months,rpt02,30/06/2015
16,Vascular Surgery,Mercy University Hospital,South/South West Hospital Group,H,240,0-3 Months,rpt02,30/06/2015
16,Small Volume Specialities,Mercy University Hospital,South/South West Hospital Group,H,0,0-3 Months,rpt02,30/06/2015
17,Dermatology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,233,0-3 Months,rpt02,30/06/2015
17,General Medicine,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,573,0-3 Months,rpt02,30/06/2015
17,General Surgery,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,464,0-3 Months,rpt02,30/06/2015
17,Gynaecology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,306,0-3 Months,rpt02,30/06/2015
17,Haematology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,16,0-3 Months,rpt02,30/06/2015
17,Ophthalmology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,79,0-3 Months,rpt02,30/06/2015
17,Orthopaedics,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,9,0-3 Months,rpt02,30/06/2015
17,Paediatrics,Midland Regional Hospital Mullingar,Ireland East Hospital Group,H,189,0-3 Months,rpt02,30/06/2015
18,Diabetes Mellitus,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,90,0-3 Months,rpt02,30/06/2015
18,Endocrinology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,30,0-3 Months,rpt02,30/06/2015
18,General Medicine,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,21,0-3 Months,rpt02,30/06/2015
18,General Surgery,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,556,0-3 Months,rpt02,30/06/2015
18,Gynaecology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,327,0-3 Months,rpt02,30/06/2015
18,Haematology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,38,0-3 Months,rpt02,30/06/2015
18,Ophthalmology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,122,0-3 Months,rpt02,30/06/2015
18,Orthopaedics,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,12,0-3 Months,rpt02,30/06/2015
18,Paediatrics,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,241,0-3 Months,rpt02,30/06/2015
18,Pain Relief,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,31,0-3 Months,rpt02,30/06/2015
18,Urology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,H,172,0-3 Months,rpt02,30/06/2015
19,General Medicine,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,408,0-3 Months,rpt02,30/06/2015
19,General Surgery,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,594,0-3 Months,rpt02,30/06/2015
19,Gynaecology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,45,0-3 Months,rpt02,30/06/2015
19,Haematology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,112,0-3 Months,rpt02,30/06/2015
19,Nephrology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,74,0-3 Months,rpt02,30/06/2015
19,Oncology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,5,0-3 Months,rpt02,30/06/2015
19,Ophthalmology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,151,0-3 Months,rpt02,30/06/2015
19,Orthopaedics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,887,0-3 Months,rpt02,30/06/2015
19,Otolaryngology (ENT),Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,1031,0-3 Months,rpt02,30/06/2015
19,Paediatrics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,52,0-3 Months,rpt02,30/06/2015
19,Rheumatology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,228,0-3 Months,rpt02,30/06/2015
19,Vascular Surgery,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,H,69,0-3 Months,rpt02,30/06/2015
24,Anaesthetics,Naas General Hospital,Dublin Midlands Hospital Group,H,59,0-3 Months,rpt02,30/06/2015
24,Cardiology,Naas General Hospital,Dublin Midlands Hospital Group,H,269,0-3 Months,rpt02,30/06/2015
24,Dermatology,Naas General Hospital,Dublin Midlands Hospital Group,H,360,0-3 Months,rpt02,30/06/2015
24,General Medicine,Naas General Hospital,Dublin Midlands Hospital Group,H,406,0-3 Months,rpt02,30/06/2015
24,General Surgery,Naas General Hospital,Dublin Midlands Hospital Group,H,546,0-3 Months,rpt02,30/06/2015
24,Haematology,Naas General Hospital,Dublin Midlands Hospital Group,H,15,0-3 Months,rpt02,30/06/2015
24,Orthopaedics,Naas General Hospital,Dublin Midlands Hospital Group,H,531,0-3 Months,rpt02,30/06/2015
24,Rheumatology,Naas General Hospital,Dublin Midlands Hospital Group,H,45,0-3 Months,rpt02,30/06/2015
24,Small Volume Specialities,Naas General Hospital,Dublin Midlands Hospital Group,H,1,0-3 Months,rpt02,30/06/2015
22,Dermatology,Nenagh Hospital,University of Limerick Hospital Group,H,33,0-3 Months,rpt02,30/06/2015
22,General Medicine,Nenagh Hospital,University of Limerick Hospital Group,H,141,0-3 Months,rpt02,30/06/2015
22,General Surgery,Nenagh Hospital,University of Limerick Hospital Group,H,200,0-3 Months,rpt02,30/06/2015
22,Geriatric Medicine,Nenagh Hospital,University of Limerick Hospital Group,H,9,0-3 Months,rpt02,30/06/2015
22,Gynaecology,Nenagh Hospital,University of Limerick Hospital Group,H,49,0-3 Months,rpt02,30/06/2015
22,Maxillo-Facial,Nenagh Hospital,University of Limerick Hospital Group,H,13,0-3 Months,rpt02,30/06/2015
22,Otolaryngology (ENT),Nenagh Hospital,University of Limerick Hospital Group,H,157,0-3 Months,rpt02,30/06/2015
22,Paediatrics,Nenagh Hospital,University of Limerick Hospital Group,H,33,0-3 Months,rpt02,30/06/2015
22,Rheumatology,Nenagh Hospital,University of Limerick Hospital Group,H,108,0-3 Months,rpt02,30/06/2015
22,Urology,Nenagh Hospital,University of Limerick Hospital Group,H,18,0-3 Months,rpt02,30/06/2015
22,Vascular Surgery,Nenagh Hospital,University of Limerick Hospital Group,H,6,0-3 Months,rpt02,30/06/2015
25,Cardiology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,333,0-3 Months,rpt02,30/06/2015
25,Dermatology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,1087,0-3 Months,rpt02,30/06/2015
25,General Medicine,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,268,0-3 Months,rpt02,30/06/2015
25,General Surgery,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,495,0-3 Months,rpt02,30/06/2015
25,Gynaecology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,346,0-3 Months,rpt02,30/06/2015
25,Haematology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,105,0-3 Months,rpt02,30/06/2015
25,Nephrology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,13,0-3 Months,rpt02,30/06/2015
25,Oncology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,11,0-3 Months,rpt02,30/06/2015
25,Ophthalmology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,105,0-3 Months,rpt02,30/06/2015
25,Orthopaedics,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,71,0-3 Months,rpt02,30/06/2015
25,Otolaryngology (ENT),Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,586,0-3 Months,rpt02,30/06/2015
25,Paediatrics,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,420,0-3 Months,rpt02,30/06/2015
25,Respiratory Medicine,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,187,0-3 Months,rpt02,30/06/2015
25,Tropical,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,13,0-3 Months,rpt02,30/06/2015
25,Urology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,227,0-3 Months,rpt02,30/06/2015
25,Small Volume Specialities,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,H,1,0-3 Months,rpt02,30/06/2015
26,Cardio-Thoracic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,9,0-3 Months,rpt02,30/06/2015
26,Dental Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,152,0-3 Months,rpt02,30/06/2015
26,Dermatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,392,0-3 Months,rpt02,30/06/2015
26,General Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,329,0-3 Months,rpt02,30/06/2015
26,General Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,537,0-3 Months,rpt02,30/06/2015
26,Immunology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,65,0-3 Months,rpt02,30/06/2015
26,Infectious Diseases,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,30,0-3 Months,rpt02,30/06/2015
26,Neonatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,13,0-3 Months,rpt02,30/06/2015
26,Neurology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,101,0-3 Months,rpt02,30/06/2015
26,Ophthalmology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,401,0-3 Months,rpt02,30/06/2015
26,Orthopaedics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,531,0-3 Months,rpt02,30/06/2015
26,Otolaryngology (ENT),Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,173,0-3 Months,rpt02,30/06/2015
26,Paed Cardiology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,685,0-3 Months,rpt02,30/06/2015
26,Paed Endocrinology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,129,0-3 Months,rpt02,30/06/2015
26,Paed Gastro-Enterol,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,218,0-3 Months,rpt02,30/06/2015
26,Paed Haematology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,107,0-3 Months,rpt02,30/06/2015
26,Paed Nephrology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,98,0-3 Months,rpt02,30/06/2015
26,Paediatrics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,280,0-3 Months,rpt02,30/06/2015
26,Plastic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,198,0-3 Months,rpt02,30/06/2015
26,Respiratory Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,136,0-3 Months,rpt02,30/06/2015
26,Rheumatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,99,0-3 Months,rpt02,30/06/2015
26,Urology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,166,0-3 Months,rpt02,30/06/2015
26,Small Volume Specialities,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,H,2,0-3 Months,rpt02,30/06/2015
27,General Medicine,Our Lady's Hospital Navan,Ireland East Hospital Group,H,386,0-3 Months,rpt02,30/06/2015
27,General Surgery,Our Lady's Hospital Navan,Ireland East Hospital Group,H,494,0-3 Months,rpt02,30/06/2015
27,Gynaecology,Our Lady's Hospital Navan,Ireland East Hospital Group,H,137,0-3 Months,rpt02,30/06/2015
27,Orthopaedics,Our Lady's Hospital Navan,Ireland East Hospital Group,H,546,0-3 Months,rpt02,30/06/2015
27,Paediatrics,Our Lady's Hospital Navan,Ireland East Hospital Group,H,13,0-3 Months,rpt02,30/06/2015
27,Rheumatology,Our Lady's Hospital Navan,Ireland East Hospital Group,H,342,0-3 Months,rpt02,30/06/2015
29,Endocrinology,Roscommon County Hospital,Saolta University Health Care Group,H,52,0-3 Months,rpt02,30/06/2015
29,General Medicine,Roscommon County Hospital,Saolta University Health Care Group,H,206,0-3 Months,rpt02,30/06/2015
29,General Surgery,Roscommon County Hospital,Saolta University Health Care Group,H,267,0-3 Months,rpt02,30/06/2015
29,Gynaecology,Roscommon County Hospital,Saolta University Health Care Group,H,8,0-3 Months,rpt02,30/06/2015
29,Orthopaedics,Roscommon County Hospital,Saolta University Health Care Group,H,85,0-3 Months,rpt02,30/06/2015
29,Otolaryngology (ENT),Roscommon County Hospital,Saolta University Health Care Group,H,122,0-3 Months,rpt02,30/06/2015
29,Plastic Surgery,Roscommon County Hospital,Saolta University Health Care Group,H,147,0-3 Months,rpt02,30/06/2015
29,Respiratory Medicine,Roscommon County Hospital,Saolta University Health Care Group,H,8,0-3 Months,rpt02,30/06/2015
29,Urology,Roscommon County Hospital,Saolta University Health Care Group,H,47,0-3 Months,rpt02,30/06/2015
29,Vascular Surgery,Roscommon County Hospital,Saolta University Health Care Group,H,50,0-3 Months,rpt02,30/06/2015
30,Ophthalmology ,Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,H,1506,0-3 Months,rpt02,30/06/2015
30,Otolaryngology (ENT) ,Royal Victoria Eye and Ear Hospital,Ireland East Hospital Group,H,731,0-3 Months,rpt02,30/06/2015
32,Dermatology,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,1745,0-3 Months,rpt02,30/06/2015
32,Endocrinology,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,93,0-3 Months,rpt02,30/06/2015
32,General Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,459,0-3 Months,rpt02,30/06/2015
32,Maxillo-Facial,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,167,0-3 Months,rpt02,30/06/2015
32,Oncology,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,20,0-3 Months,rpt02,30/06/2015
32,Ophthalmology,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,9,0-3 Months,rpt02,30/06/2015
32,Orthopaedics,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,1547,0-3 Months,rpt02,30/06/2015
32,Otolaryngology (ENT),South Infirmary Victoria University Hospital,South/South West Hospital Group,H,1603,0-3 Months,rpt02,30/06/2015
32,Pain Relief,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,311,0-3 Months,rpt02,30/06/2015
32,Plastic Surgery,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,302,0-3 Months,rpt02,30/06/2015
32,Rheumatology,South Infirmary Victoria University Hospital,South/South West Hospital Group,H,164,0-3 Months,rpt02,30/06/2015
33,Cardiology,South Tipperary General Hospital,South/South West Hospital Group,H,5,0-3 Months,rpt02,30/06/2015
33,Diabetes Mellitus,South Tipperary General Hospital,South/South West Hospital Group,H,38,0-3 Months,rpt02,30/06/2015
33,General Medicine,South Tipperary General Hospital,South/South West Hospital Group,H,487,0-3 Months,rpt02,30/06/2015
33,General Surgery,South Tipperary General Hospital,South/South West Hospital Group,H,665,0-3 Months,rpt02,30/06/2015
33,Gynaecology,South Tipperary General Hospital,South/South West Hospital Group,H,267,0-3 Months,rpt02,30/06/2015
33,Paediatrics,South Tipperary General Hospital,South/South West Hospital Group,H,154,0-3 Months,rpt02,30/06/2015
33,Small Volume Specialities,South Tipperary General Hospital,South/South West Hospital Group,H,1,0-3 Months,rpt02,30/06/2015
34,Anaesthetics,St. Columcille's Hospital,Ireland East Hospital Group,H,6,0-3 Months,rpt02,30/06/2015
34,Cardiology,St. Columcille's Hospital,Ireland East Hospital Group,H,143,0-3 Months,rpt02,30/06/2015
34,Endocrinology,St. Columcille's Hospital,Ireland East Hospital Group,H,301,0-3 Months,rpt02,30/06/2015
34,Gastro-Enterology,St. Columcille's Hospital,Ireland East Hospital Group,H,11,0-3 Months,rpt02,30/06/2015
34,General Surgery,St. Columcille's Hospital,Ireland East Hospital Group,H,190,0-3 Months,rpt02,30/06/2015
34,Geriatric Medicine,St. Columcille's Hospital,Ireland East Hospital Group,H,72,0-3 Months,rpt02,30/06/2015
34,Gynaecology,St. Columcille's Hospital,Ireland East Hospital Group,H,11,0-3 Months,rpt02,30/06/2015
34,Ophthalmology,St. Columcille's Hospital,Ireland East Hospital Group,H,5,0-3 Months,rpt02,30/06/2015
34,Orthopaedics,St. Columcille's Hospital,Ireland East Hospital Group,H,27,0-3 Months,rpt02,30/06/2015
34,Pain Relief,St. Columcille's Hospital,Ireland East Hospital Group,H,33,0-3 Months,rpt02,30/06/2015
34,Urology,St. Columcille's Hospital,Ireland East Hospital Group,H,55,0-3 Months,rpt02,30/06/2015
34,Vascular Surgery,St. Columcille's Hospital,Ireland East Hospital Group,H,64,0-3 Months,rpt02,30/06/2015
34,Small Volume Specialities,St. Columcille's Hospital,Ireland East Hospital Group,H,5,0-3 Months,rpt02,30/06/2015
35,Cardiology,St. James's Hospital,Dublin Midlands Hospital Group,H,296,0-3 Months,rpt02,30/06/2015
35,Cardio-Thoracic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,H,39,0-3 Months,rpt02,30/06/2015
35,Clinical (Medical) Genetics,St. James's Hospital,Dublin Midlands Hospital Group,H,133,0-3 Months,rpt02,30/06/2015
35,Clinical Immunology,St. James's Hospital,Dublin Midlands Hospital Group,H,110,0-3 Months,rpt02,30/06/2015
35,Dermatology,St. James's Hospital,Dublin Midlands Hospital Group,H,972,0-3 Months,rpt02,30/06/2015
35,Diabetes Mellitus,St. James's Hospital,Dublin Midlands Hospital Group,H,96,0-3 Months,rpt02,30/06/2015
35,Endocrinology,St. James's Hospital,Dublin Midlands Hospital Group,H,92,0-3 Months,rpt02,30/06/2015
35,Gastro-Enterology,St. James's Hospital,Dublin Midlands Hospital Group,H,378,0-3 Months,rpt02,30/06/2015
35,General Medicine,St. James's Hospital,Dublin Midlands Hospital Group,H,105,0-3 Months,rpt02,30/06/2015
35,General Surgery,St. James's Hospital,Dublin Midlands Hospital Group,H,1132,0-3 Months,rpt02,30/06/2015
35,Geriatric Medicine,St. James's Hospital,Dublin Midlands Hospital Group,H,114,0-3 Months,rpt02,30/06/2015
35,Gynaecology,St. James's Hospital,Dublin Midlands Hospital Group,H,70,0-3 Months,rpt02,30/06/2015
35,Haematology,St. James's Hospital,Dublin Midlands Hospital Group,H,218,0-3 Months,rpt02,30/06/2015
35,Infectious Diseases,St. James's Hospital,Dublin Midlands Hospital Group,H,24,0-3 Months,rpt02,30/06/2015
35,Maxillo-Facial,St. James's Hospital,Dublin Midlands Hospital Group,H,344,0-3 Months,rpt02,30/06/2015
35,Nephrology,St. James's Hospital,Dublin Midlands Hospital Group,H,32,0-3 Months,rpt02,30/06/2015
35,Neurology,St. James's Hospital,Dublin Midlands Hospital Group,H,341,0-3 Months,rpt02,30/06/2015
35,Oncology,St. James's Hospital,Dublin Midlands Hospital Group,H,33,0-3 Months,rpt02,30/06/2015
35,Ophthalmology,St. James's Hospital,Dublin Midlands Hospital Group,H,63,0-3 Months,rpt02,30/06/2015
35,Orthopaedics,St. James's Hospital,Dublin Midlands Hospital Group,H,660,0-3 Months,rpt02,30/06/2015
35,Otolaryngology (ENT),St. James's Hospital,Dublin Midlands Hospital Group,H,411,0-3 Months,rpt02,30/06/2015
35,Pain Relief,St. James's Hospital,Dublin Midlands Hospital Group,H,219,0-3 Months,rpt02,30/06/2015
35,Palliative Medicine,St. James's Hospital,Dublin Midlands Hospital Group,H,11,0-3 Months,rpt02,30/06/2015
35,Plastic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,H,596,0-3 Months,rpt02,30/06/2015
35,Psychiatry,St. James's Hospital,Dublin Midlands Hospital Group,H,73,0-3 Months,rpt02,30/06/2015
35,Radiotherapy,St. James's Hospital,Dublin Midlands Hospital Group,H,16,0-3 Months,rpt02,30/06/2015
35,Respiratory Medicine,St. James's Hospital,Dublin Midlands Hospital Group,H,220,0-3 Months,rpt02,30/06/2015
35,Rheumatology,St. James's Hospital,Dublin Midlands Hospital Group,H,166,0-3 Months,rpt02,30/06/2015
35,Urology,St. James's Hospital,Dublin Midlands Hospital Group,H,362,0-3 Months,rpt02,30/06/2015
35,Vascular Surgery,St. James's Hospital,Dublin Midlands Hospital Group,H,321,0-3 Months,rpt02,30/06/2015
36,General Medicine ,St. John's Hospital Limerick,University of Limerick Hospital Group,H,127,0-3 Months,rpt02,30/06/2015
36,General Surgery ,St. John's Hospital Limerick,University of Limerick Hospital Group,H,148,0-3 Months,rpt02,30/06/2015
36,Gynaecology ,St. John's Hospital Limerick,University of Limerick Hospital Group,H,212,0-3 Months,rpt02,30/06/2015
36,Other ,St. John's Hospital Limerick,University of Limerick Hospital Group,H,23,0-3 Months,rpt02,30/06/2015
36,Otolaryngology (ENT) ,St. John's Hospital Limerick,University of Limerick Hospital Group,H,64,0-3 Months,rpt02,30/06/2015
36,Pain Relief ,St. John's Hospital Limerick,University of Limerick Hospital Group,H,81,0-3 Months,rpt02,30/06/2015
36,Urology ,St. John's Hospital Limerick,University of Limerick Hospital Group,H,39,0-3 Months,rpt02,30/06/2015
37,Cardiology,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,198,0-3 Months,rpt02,30/06/2015
37,Diabetes Mellitus,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,65,0-3 Months,rpt02,30/06/2015
37,Gastro-Enterology,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,116,0-3 Months,rpt02,30/06/2015
37,General Medicine,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,139,0-3 Months,rpt02,30/06/2015
37,General Surgery,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,467,0-3 Months,rpt02,30/06/2015
37,Geriatric Medicine,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,55,0-3 Months,rpt02,30/06/2015
37,Gynaecology,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,296,0-3 Months,rpt02,30/06/2015
37,Paediatrics,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,197,0-3 Months,rpt02,30/06/2015
37,Respiratory Medicine,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,108,0-3 Months,rpt02,30/06/2015
37,Rheumatology,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,H,10,0-3 Months,rpt02,30/06/2015
